WeightABG,date,id
27.0,1984-03-18,68
41.0,1984-03-25,68
56.0,1984-04-01,68
74.0,1984-04-08,68
128.0,1984-04-15,68
320.0,1984-04-22,68
664.0,1984-04-29,68
1216.0,1984-05-06,68
1997.0,1984-05-13,68
2977.0,1984-05-20,68
3841.0,1984-05-27,68
4423.0,1984-06-03,68
4831.0,1984-06-10,68
5269.0,1984-06-17,68
5570.0,1984-06-24,68
5974.0,1984-07-01,68
6190.0,1984-07-08,68
6273.0,1984-07-15,68
6410.0,1984-07-22,68
6546.0,1984-07-29,68
6632.0,1984-08-05,68
6799.0,1984-08-12,68
6955.0,1984-08-19,68
7103.0,1984-08-26,68
7255.0,1984-09-02,68
7417.0,1984-09-09,68
7629.0,1984-09-16,68
7997.0,1984-09-23,68
8284.0,1984-09-30,68
8510.0,1984-10-07,68
8722.0,1984-10-14,68
8982.0,1984-10-21,68
9261.0,1984-10-28,68
9495.0,1984-11-04,68
9696.0,1984-11-11,68
9814.0,1984-11-18,68
9890.0,1984-11-25,68
4.0,1985-04-09,69
17.0,1985-04-16,69
58.0,1985-04-23,69
152.0,1985-04-30,69
298.0,1985-05-07,69
552.0,1985-05-14,69
1125.0,1985-05-21,69
1916.0,1985-05-28,69
3051.0,1985-06-04,69
4236.0,1985-06-11,69
4892.0,1985-06-18,69
5258.0,1985-06-25,69
5554.0,1985-07-02,69
5938.0,1985-07-09,69
6489.0,1985-07-16,69
7085.0,1985-07-23,69
7737.0,1985-07-30,69
8259.0,1985-08-06,69
8645.0,1985-08-13,69
8942.0,1985-08-20,69
9234.0,1985-08-27,69
9457.0,1985-09-03,69
9637.0,1985-09-10,69
9856.0,1985-09-17,69
10110.0,1985-09-24,69
10393.0,1985-10-01,69
10678.0,1985-10-08,69
10990.0,1985-10-15,69
11240.0,1985-10-22,69
11424.0,1985-10-29,69
11519.0,1985-11-05,69
11566.0,1985-11-12,69
5.0,1985-04-09,70
41.0,1985-04-16,70
110.0,1985-04-23,70
274.0,1985-04-30,70
519.0,1985-05-07,70
956.0,1985-05-14,70
1602.0,1985-05-21,70
2420.0,1985-05-28,70
3460.0,1985-06-04,70
4371.0,1985-06-11,70
4956.0,1985-06-18,70
5241.0,1985-06-25,70
5529.0,1985-07-02,70
5934.0,1985-07-09,70
6429.0,1985-07-16,70
6954.0,1985-07-23,70
7381.0,1985-07-30,70
7630.0,1985-08-06,70
7929.0,1985-08-13,70
8205.0,1985-08-20,70
8552.0,1985-08-27,70
8931.0,1985-09-03,70
9309.0,1985-09-10,70
9661.0,1985-09-17,70
10059.0,1985-09-24,70
10431.0,1985-10-01,70
10771.0,1985-10-08,70
11056.0,1985-10-15,70
11303.0,1985-10-22,70
11481.0,1985-10-29,70
11571.0,1985-11-05,70
11608.0,1985-11-12,70
146.0,1984-04-15,71
436.0,1984-04-22,71
1056.0,1984-04-29,71
2028.0,1984-05-06,71
3039.0,1984-05-13,71
4254.0,1984-05-20,71
5252.0,1984-05-27,71
6064.0,1984-06-03,71
6632.0,1984-06-10,71
7230.0,1984-06-17,71
7939.0,1984-06-24,71
8699.0,1984-07-01,71
9427.0,1984-07-08,71
10220.0,1984-07-15,71
10916.0,1984-07-22,71
11694.0,1984-07-29,71
12303.0,1984-08-05,71
12971.0,1984-08-12,71
13540.0,1984-08-19,71
14118.0,1984-08-26,71
14618.0,1984-09-02,71
14997.0,1984-09-09,71
15360.0,1984-09-16,71
15743.0,1984-09-23,71
16223.0,1984-09-30,71
16567.0,1984-10-07,71
16841.0,1984-10-14,71
17070.0,1984-10-21,71
17218.0,1984-10-28,71
17387.0,1984-11-04,71
17574.0,1984-11-11,71
17686.0,1984-11-18,71
124.0,1984-04-15,72
395.0,1984-04-22,72
972.0,1984-04-29,72
1936.0,1984-05-06,72
2952.0,1984-05-13,72
4149.0,1984-05-20,72
5114.0,1984-05-27,72
5889.0,1984-06-03,72
6466.0,1984-06-10,72
7131.0,1984-06-17,72
7826.0,1984-06-24,72
8429.0,1984-07-01,72
9172.0,1984-07-08,72
9938.0,1984-07-15,72
10612.0,1984-07-22,72
11298.0,1984-07-29,72
11861.0,1984-08-05,72
12520.0,1984-08-12,72
13096.0,1984-08-19,72
13589.0,1984-08-26,72
14039.0,1984-09-02,72
14286.0,1984-09-09,72
14528.0,1984-09-16,72
14770.0,1984-09-23,72
15137.0,1984-09-30,72
15440.0,1984-10-07,72
15706.0,1984-10-14,72
15878.0,1984-10-21,72
16069.0,1984-10-28,72
16271.0,1984-11-04,72
16368.0,1984-11-11,72
16482.0,1984-11-18,72
98.0,1985-04-09,73
330.0,1985-04-16,73
823.0,1985-04-23,73
1568.0,1985-04-30,73
2137.0,1985-05-07,73
3033.0,1985-05-14,73
3944.0,1985-05-21,73
5099.0,1985-05-28,73
6415.0,1985-06-04,73
7224.0,1985-06-11,73
7745.0,1985-06-18,73
7990.0,1985-06-25,73
8410.0,1985-07-02,73
9089.0,1985-07-09,73
9970.0,1985-07-16,73
10842.0,1985-07-23,73
11610.0,1985-07-30,73
12225.0,1985-08-06,73
12751.0,1985-08-13,73
13309.0,1985-08-20,73
13784.0,1985-08-27,73
14322.0,1985-09-03,73
14926.0,1985-09-10,73
15430.0,1985-09-17,73
15893.0,1985-09-24,73
16371.0,1985-10-01,73
16750.0,1985-10-08,73
17138.0,1985-10-15,73
17475.0,1985-10-22,73
17669.0,1985-10-29,73
17765.0,1985-11-05,73
17855.0,1985-11-12,73
173.0,1985-04-09,74
423.0,1985-04-16,74
1001.0,1985-04-23,74
1819.0,1985-04-30,74
2462.0,1985-05-07,74
3353.0,1985-05-14,74
4223.0,1985-05-21,74
5271.0,1985-05-28,74
6479.0,1985-06-04,74
7273.0,1985-06-11,74
7782.0,1985-06-18,74
8019.0,1985-06-25,74
8332.0,1985-07-02,74
9078.0,1985-07-09,74
9912.0,1985-07-16,74
10744.0,1985-07-23,74
11488.0,1985-07-30,74
12038.0,1985-08-06,74
12553.0,1985-08-13,74
13093.0,1985-08-20,74
13609.0,1985-08-27,74
14176.0,1985-09-03,74
14802.0,1985-09-10,74
15309.0,1985-09-17,74
15768.0,1985-09-24,74
16213.0,1985-10-01,74
16589.0,1985-10-08,74
16991.0,1985-10-15,74
17262.0,1985-10-22,74
17452.0,1985-10-29,74
17541.0,1985-11-05,74
17624.0,1985-11-12,74
43.0,1983-03-05,75
105.0,1983-03-12,75
201.0,1983-03-19,75
409.0,1983-03-26,75
563.0,1983-04-02,75
779.0,1983-04-09,75
868.0,1983-04-16,75
911.0,1983-04-23,75
1261.0,1983-04-30,75
1821.0,1983-05-07,75
2460.0,1983-05-14,75
3214.0,1983-05-21,75
3985.0,1983-05-28,75
4574.0,1983-06-04,75
5228.0,1983-06-11,75
6033.0,1983-06-18,75
6591.0,1983-06-25,75
7305.0,1983-07-02,75
8060.0,1983-07-09,75
8921.0,1983-07-16,75
10006.0,1983-07-23,75
10741.0,1983-07-30,75
11386.0,1983-08-06,75
11854.0,1983-08-13,75
12144.0,1983-08-20,75
12446.0,1983-08-27,75
12815.0,1983-09-03,75
13271.0,1983-09-10,75
13674.0,1983-09-17,75
14073.0,1983-09-24,75
14324.0,1983-10-01,75
14563.0,1983-10-08,75
14785.0,1983-10-15,75
15010.0,1983-10-22,75
15194.0,1983-10-29,75
15283.0,1983-11-05,75
15287.0,1983-11-12,75
15291.0,1983-11-19,75
15296.0,1983-11-26,75
15298.0,1983-12-03,75
46.0,1983-03-05,76
95.0,1983-03-12,76
211.0,1983-03-19,76
386.0,1983-03-26,76
588.0,1983-04-02,76
829.0,1983-04-09,76
939.0,1983-04-16,76
1023.0,1983-04-23,76
1395.0,1983-04-30,76
1909.0,1983-05-07,76
2594.0,1983-05-14,76
3393.0,1983-05-21,76
4228.0,1983-05-28,76
4878.0,1983-06-04,76
5529.0,1983-06-11,76
6318.0,1983-06-18,76
6963.0,1983-06-25,76
7648.0,1983-07-02,76
8339.0,1983-07-09,76
9198.0,1983-07-16,76
10099.0,1983-07-23,76
10784.0,1983-07-30,76
11444.0,1983-08-06,76
11916.0,1983-08-13,76
12328.0,1983-08-20,76
12639.0,1983-08-27,76
13019.0,1983-09-03,76
13423.0,1983-09-10,76
13908.0,1983-09-17,76
14371.0,1983-09-24,76
14723.0,1983-10-01,76
15049.0,1983-10-08,76
15370.0,1983-10-15,76
15696.0,1983-10-22,76
15958.0,1983-10-29,76
16095.0,1983-11-05,76
16103.0,1983-11-12,76
16111.0,1983-11-19,76
16119.0,1983-11-26,76
16124.0,1983-12-03,76
30.0,1984-03-11,77
73.0,1984-03-18,77
143.0,1984-03-25,77
230.0,1984-04-01,77
291.0,1984-04-08,77
364.0,1984-04-15,77
510.0,1984-04-22,77
796.0,1984-04-29,77
1381.0,1984-05-06,77
2183.0,1984-05-13,77
3224.0,1984-05-20,77
4180.0,1984-05-27,77
5406.0,1984-06-03,77
6231.0,1984-06-10,77
6910.0,1984-06-17,77
7699.0,1984-06-24,77
8500.0,1984-07-01,77
9505.0,1984-07-08,77
10094.0,1984-07-15,77
10820.0,1984-07-22,77
11473.0,1984-07-29,77
12121.0,1984-08-05,77
12619.0,1984-08-12,77
13188.0,1984-08-19,77
13836.0,1984-08-26,77
14398.0,1984-09-02,77
14999.0,1984-09-09,77
15559.0,1984-09-16,77
15973.0,1984-09-23,77
16371.0,1984-09-30,77
16703.0,1984-10-07,77
16986.0,1984-10-14,77
17181.0,1984-10-21,77
17433.0,1984-10-28,77
17728.0,1984-11-04,77
18065.0,1984-11-11,77
18143.0,1984-11-18,77
18200.0,1984-11-25,77
18214.0,1984-12-02,77
18238.0,1984-12-09,77
44.0,1984-03-11,78
93.0,1984-03-18,78
185.0,1984-03-25,78
276.0,1984-04-01,78
351.0,1984-04-08,78
423.0,1984-04-15,78
578.0,1984-04-22,78
881.0,1984-04-29,78
1471.0,1984-05-06,78
2300.0,1984-05-13,78
3280.0,1984-05-20,78
4269.0,1984-05-27,78
5368.0,1984-06-03,78
6155.0,1984-06-10,78
6858.0,1984-06-17,78
7595.0,1984-06-24,78
8343.0,1984-07-01,78
9251.0,1984-07-08,78
9691.0,1984-07-15,78
10244.0,1984-07-22,78
10619.0,1984-07-29,78
10954.0,1984-08-05,78
11176.0,1984-08-12,78
11555.0,1984-08-19,78
12036.0,1984-08-26,78
12595.0,1984-09-02,78
13200.0,1984-09-09,78
13731.0,1984-09-16,78
14229.0,1984-09-23,78
14741.0,1984-09-30,78
15163.0,1984-10-07,78
15531.0,1984-10-14,78
15770.0,1984-10-21,78
16103.0,1984-10-28,78
16509.0,1984-11-04,78
16886.0,1984-11-11,78
17168.0,1984-11-18,78
17264.0,1984-11-25,78
17290.0,1984-12-02,78
17319.0,1984-12-09,78
172.0,1984-03-11,79
325.0,1984-03-18,79
417.0,1984-03-25,79
679.0,1984-04-01,79
983.0,1984-04-08,79
1102.0,1984-04-15,79
1315.0,1984-04-22,79
1737.0,1984-04-29,79
2660.0,1984-05-06,79
3631.0,1984-05-13,79
4806.0,1984-05-20,79
5874.0,1984-05-27,79
6726.0,1984-06-03,79
7330.0,1984-06-10,79
7842.0,1984-06-17,79
8396.0,1984-06-24,79
9164.0,1984-07-01,79
10014.0,1984-07-08,79
10441.0,1984-07-15,79
10685.0,1984-07-22,79
10855.0,1984-07-29,79
11092.0,1984-08-05,79
11491.0,1984-08-12,79
11888.0,1984-08-19,79
12355.0,1984-08-26,79
13080.0,1984-09-02,79
13589.0,1984-09-09,79
13938.0,1984-09-16,79
14495.0,1984-09-23,79
14915.0,1984-09-30,79
15110.0,1984-10-07,79
15269.0,1984-10-14,79
15359.0,1984-10-21,79
15525.0,1984-10-28,79
15660.0,1984-11-04,79
15803.0,1984-11-11,79
