year,plotID,TotalGrazing,StartGrazingPeriod1,StartGrazingPeriod2,StartGrazingPeriod3,StartGrazingPeriod4,DayGrazing1,DayGrazing2,DayGrazing3,DayGrazing4,GrazingIntensity1,GrazingIntensity2,GrazingIntensity3,GrazingIntensity4
2014,HEG20,143.2256,92,122,183,306,3,48,44,7,1.566,1.427,1.386,1.298
2015,HEG20,106.5263,122,275,,,80,30,0,0,0.968,0.968,NaN,NaN
2016,HEG20,59.8342,92,183,306,,10,47,13,0,1.271,0.763,0.866,NaN
2017,HEG20,70.7482,122,306,,,31,28,0,0,1.199,1.199,NaN,NaN
2018,HEG20,69.1474,122,214,245,,56,18,4,0,0.967,0.682,0.682,NaN
2019,HEG20,32.6965,122,214,275,,28,29,65,0,0.853,0.094,0.094,NaN
2020,HEG20,153.0,122,,,,180,0,0,0,0.85,NaN,NaN,NaN
2021,HEG20,133.0,122,,,,140,0,0,0,0.95,NaN,NaN,NaN
2006,HEG21,32.5599,,,,,15,0,0,0,NaN,NaN,NaN,NaN
2007,HEG21,89.2216,,,,,40,0,0,0,NaN,NaN,NaN,NaN
2008,HEG21,33.6078,,,,,10,0,0,0,NaN,NaN,NaN,NaN
2009,HEG21,92.2623,153,183,,,28,0,0,0,NaN,NaN,NaN,NaN
2010,HEG21,39.5734,183,,,,17,0,0,0,2.328,NaN,NaN,NaN
2011,HEG21,77.3636,122,,,,23,0,0,0,3.364,NaN,NaN,NaN
2012,HEG21,110.9545,153,183,,,11,20,0,0,3.591,3.573,NaN,NaN
2013,HEG21,48.0,153,,,,20,0,0,0,2.4,NaN,NaN,NaN
2014,HEG21,40.3636,122,183,,,5,5,0,0,2.582,5.491,NaN,NaN
2015,HEG21,48.3002,183,214,,,3,4,0,0,6.926,6.881,NaN,NaN
2016,HEG21,91.6141,183,,,,16,0,0,0,5.726,NaN,NaN,NaN
2017,HEG21,88.7523,183,275,,,26,2,0,0,2.911,6.528,NaN,NaN
2018,HEG21,64.1772,183,214,,,8,6,0,0,3.201,6.429,NaN,NaN
2019,HEG21,73.4509,122,214,,,14,3,0,0,3.622,7.579,NaN,NaN
2020,HEG21,45.205,183,214,,,7,2,0,0,4.29,7.588,NaN,NaN
2021,HEG21,38.805,183,,,,9,0,0,0,4.312,NaN,NaN,NaN
2006,HEG22,62.1827,,,,,28,0,0,0,NaN,NaN,NaN,NaN
2007,HEG22,44.4162,,,,,20,0,0,0,NaN,NaN,NaN,NaN
2008,HEG22,44.4162,,,,,20,0,0,0,NaN,NaN,NaN,NaN
2009,HEG22,44.4162,92,214,,,28,0,0,0,NaN,NaN,NaN,NaN
2010,HEG22,18.7397,245,,,,6,0,0,0,3.123,NaN,NaN,NaN
2011,HEG22,34.2466,245,,,,10,0,0,0,3.425,NaN,NaN,NaN
2012,HEG22,30.137,275,,,,11,0,0,0,2.74,NaN,NaN,NaN
2013,HEG22,42.8082,306,336,,,5,10,0,0,2.397,3.082,NaN,NaN
2014,HEG22,14.3836,275,,,,7,0,0,0,2.055,NaN,NaN,NaN
2015,HEG22,17.2603,275,,,,5,5,0,0,1.726,1.726,NaN,NaN
2016,HEG22,97.5342,245,275,,,21,10,0,0,3.014,3.425,NaN,NaN
2017,HEG22,6.8493,336,,,,5,0,0,0,1.37,NaN,NaN,NaN
2018,HEG22,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG22,43.7956,275,,,,15,0,0,0,2.92,NaN,NaN,NaN
2020,HEG22,20.438,275,,,,8,0,0,0,2.555,NaN,NaN,NaN
2021,HEG22,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG23,170.4545,,,,,50,0,0,0,NaN,NaN,NaN,NaN
2007,HEG23,107.5379,,,,,34,0,0,0,NaN,NaN,NaN,NaN
2008,HEG23,181.25,,,,,45,0,0,0,NaN,NaN,NaN,NaN
2009,HEG23,68.1818,214,,,,10,0,0,0,NaN,NaN,NaN,NaN
2010,HEG23,62.2799,183,,,,21,0,0,0,2.966,NaN,NaN,NaN
2011,HEG23,224.5619,214,306,,,19,23,0,0,7.139,3.866,NaN,NaN
2012,HEG23,70.8763,306,,,,22,0,0,0,3.222,NaN,NaN,NaN
2013,HEG23,69.797,245,,,,22,0,0,0,3.173,NaN,NaN,NaN
2014,HEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,HEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,HEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG23,4.7014,214,,,,1,0,0,0,4.701,NaN,NaN,NaN
2019,HEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG23,81.8297,306,,,,23,0,0,0,3.558,NaN,NaN,NaN
2021,HEG23,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG24,237.193,,,,,91,0,0,0,NaN,NaN,NaN,NaN
2007,HEG24,357.1429,,,,,30,0,0,0,NaN,NaN,NaN,NaN
2008,HEG24,215.1378,,,,,29,0,0,0,NaN,NaN,NaN,NaN
2009,HEG24,63.1579,245,,,,14,0,0,0,NaN,NaN,NaN,NaN
2010,HEG24,109.5477,245,,,,8,0,0,0,13.693,NaN,NaN,NaN
2011,HEG24,317.2111,306,,,,25,0,0,0,12.688,NaN,NaN,NaN
2012,HEG24,128.6432,306,,,,16,0,0,0,8.04,NaN,NaN,NaN
2013,HEG24,165.7286,306,,,,17,0,0,0,9.749,NaN,NaN,NaN
2014,HEG24,63.3166,306,,,,14,0,0,0,4.523,NaN,NaN,NaN
2015,HEG24,42.2111,336,,,,7,0,0,0,6.03,NaN,NaN,NaN
2016,HEG24,54.5226,275,,,,7,0,0,0,7.789,NaN,NaN,NaN
2017,HEG24,43.9698,275,,,,7,0,0,0,6.281,NaN,NaN,NaN
2018,HEG24,16.5829,336,,,,6,0,0,0,2.764,NaN,NaN,NaN
2019,HEG24,50.6533,336,,,,12,0,0,0,4.221,NaN,NaN,NaN
2020,HEG24,21.1055,336,,,,6,0,0,0,3.518,NaN,NaN,NaN
2021,HEG24,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG25,535.0318,,,,,12,0,0,0,NaN,NaN,NaN,NaN
2007,HEG25,401.2739,,,,,9,0,0,0,NaN,NaN,NaN,NaN
2008,HEG25,401.2739,,,,,9,0,0,0,NaN,NaN,NaN,NaN
2009,HEG25,63.6943,245,,,,2,0,0,0,NaN,NaN,NaN,NaN
2010,HEG25,333.6585,153,245,,,4,5,0,0,37.073,37.073,NaN,NaN
2011,HEG25,81.3008,183,,,,2,0,0,0,40.65,NaN,NaN,NaN
2012,HEG25,73.1707,92,275,,,1,1,0,0,36.585,36.585,NaN,NaN
2013,HEG25,36.5854,275,,,,1,0,0,0,36.585,NaN,NaN,NaN
2014,HEG25,41.4634,275,,,,1,0,0,0,41.463,NaN,NaN,NaN
2015,HEG25,36.5854,61,,,,1,0,0,0,36.585,NaN,NaN,NaN
2016,HEG25,40.6504,275,,,,1,0,0,0,40.65,NaN,NaN,NaN
2017,HEG25,203.252,306,,,,5,0,0,0,40.65,NaN,NaN,NaN
2018,HEG25,162.6016,153,,,,5,0,0,0,32.52,NaN,NaN,NaN
2019,HEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG25,43.9024,275,,,,3,0,0,0,14.634,NaN,NaN,NaN
2021,HEG25,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2016,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,HEG26,50.5249,214,,,,77,0,0,0,0.656,NaN,NaN,NaN
2018,HEG26,95.2805,214,,,,100,0,0,0,0.953,NaN,NaN,NaN
2019,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG26,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG27,57.6923,275,,,,5,0,0,0,11.538,NaN,NaN,NaN
2016,HEG27,53.8462,275,,,,7,0,0,0,7.692,NaN,NaN,NaN
2017,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG27,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG27,29.9413,275,,,,51,0,0,0,0.587,NaN,NaN,NaN
2006,HEG28,93.1343,,,,,8,0,0,0,NaN,NaN,NaN,NaN
2007,HEG28,82.0896,,,,,4,0,0,0,NaN,NaN,NaN,NaN
2008,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG28,37.1377,245,,,,10,0,0,0,3.714,NaN,NaN,NaN
2016,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG28,71.0112,306,,,,6,0,0,0,11.835,NaN,NaN,NaN
2019,HEG28,71.3483,336,,,,5,0,0,0,14.27,NaN,NaN,NaN
2020,HEG28,78.6517,306,,,,7,0,0,0,11.236,NaN,NaN,NaN
2021,HEG28,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG29,131.0924,,,,,35,0,0,0,NaN,NaN,NaN,NaN
2007,HEG29,52.506,,,,,8,0,0,0,NaN,NaN,NaN,NaN
2008,HEG29,70.1671,,,,,14,0,0,0,NaN,NaN,NaN,NaN
2009,HEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,HEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,HEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,HEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,HEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG29,47.7897,306,,,,10,0,0,0,4.779,NaN,NaN,NaN
2015,HEG29,37.1377,245,,,,10,0,0,0,3.714,NaN,NaN,NaN
2016,HEG29,32.7838,275,,,,8,0,0,0,4.098,NaN,NaN,NaN
2017,HEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG29,22.6523,306,,,,6,0,0,0,3.775,NaN,NaN,NaN
2019,HEG29,22.7599,336,,,,5,0,0,0,4.552,NaN,NaN,NaN
2020,HEG29,25.0896,306,,,,7,0,0,0,3.584,NaN,NaN,NaN
2021,HEG29,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2007,HEG03,34.7958,,,,,23,0,0,0,NaN,NaN,NaN,NaN
2008,HEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,HEG03,30.2572,1,,,,30,0,0,0,NaN,NaN,NaN,NaN
2010,HEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,HEG03,32.4777,336,,,,31,0,0,0,1.048,NaN,NaN,NaN
2012,HEG03,22.001,336,,,,14,0,0,0,1.572,NaN,NaN,NaN
2013,HEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG03,40.9534,61,336,,,20,10,0,0,1.048,2.0,NaN,NaN
2015,HEG03,10.4767,336,,,,10,0,0,0,1.048,NaN,NaN,NaN
2016,HEG03,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2017,HEG03,23.9536,336,,,,19,0,0,0,1.261,NaN,NaN,NaN
2018,HEG03,16.1372,1,,,,16,0,0,0,1.009,NaN,NaN,NaN
2019,HEG03,39.3343,1,336,,,19,20,0,0,1.009,1.009,NaN,NaN
2020,HEG03,40.8472,336,,,,27,0,0,0,1.513,NaN,NaN,NaN
2021,HEG03,42.2088,1,,,,27,0,0,0,1.563,NaN,NaN,NaN
2006,HEG30,47.1513,,,,,8,0,0,0,NaN,NaN,NaN,NaN
2007,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2008,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2009,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2010,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2011,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2012,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2013,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2014,HEG30,58.9391,306,,,,10,0,0,0,5.894,NaN,NaN,NaN
2015,HEG30,58.9391,306,,,,10,0,0,0,5.894,NaN,NaN,NaN
2016,HEG30,61.8861,306,,,,7,0,0,0,8.841,NaN,NaN,NaN
2017,HEG30,34.3511,306,,,,3,0,0,0,11.45,NaN,NaN,NaN
2018,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG30,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG31,22.1652,,,,,8,0,0,0,NaN,NaN,NaN,NaN
2007,HEG31,119.1421,,,,,22,0,0,0,NaN,NaN,NaN,NaN
2008,HEG31,119.1421,,,,,22,0,0,0,NaN,NaN,NaN,NaN
2009,HEG31,36.193,214,,,,9,0,0,0,NaN,NaN,NaN,NaN
2010,HEG31,104.1149,214,275,,,29,9,0,0,2.74,2.74,NaN,NaN
2011,HEG31,56.8907,245,,,,21,0,0,0,2.709,NaN,NaN,NaN
2012,HEG31,60.7081,214,,,,29,0,0,0,2.093,NaN,NaN,NaN
2013,HEG31,44.6075,214,275,,,16,5,0,0,2.124,2.124,NaN,NaN
2014,HEG31,93.5865,153,214,275,,17,8,7,0,2.925,2.925,2.925,NaN
2015,HEG31,79.4524,153,214,,,22,4,0,0,3.056,3.056,NaN,NaN
2016,HEG31,50.27,183,245,,,14,3,0,0,2.957,2.957,NaN,NaN
2017,HEG31,39.7895,153,245,,,11,3,0,0,2.842,2.842,NaN,NaN
2018,HEG31,42.4421,153,275,,,10,4,0,0,3.032,3.032,NaN,NaN
2019,HEG31,127.6,183,214,,,25,19,0,0,2.9,2.9,NaN,NaN
2020,HEG31,10.6105,153,275,,,3,3,0,0,1.768,1.768,NaN,NaN
2021,HEG31,12.6316,306,,,,10,0,0,0,1.263,NaN,NaN,NaN
2006,HEG32,419.4923,,,,,122,0,0,0,NaN,NaN,NaN,NaN
2007,HEG32,103.8781,,,,,50,0,0,0,NaN,NaN,NaN,NaN
2008,HEG32,103.8781,,,,,50,0,0,0,NaN,NaN,NaN,NaN
2009,HEG32,207.7562,183,,,,90,0,0,0,NaN,NaN,NaN,NaN
2010,HEG32,158.3102,214,,,,90,0,0,0,1.759,NaN,NaN,NaN
2011,HEG32,132.964,214,,,,60,0,0,0,2.216,NaN,NaN,NaN
2012,HEG32,229.1884,214,245,,,45,45,0,0,2.6,2.493,NaN,NaN
2013,HEG32,78.0471,245,,,,35,0,0,0,2.23,NaN,NaN,NaN
2014,HEG32,92.4515,245,,,,45,0,0,0,2.054,NaN,NaN,NaN
2015,HEG32,75.4155,245,,,,45,0,0,0,1.676,NaN,NaN,NaN
2016,HEG32,77.9086,245,,,,45,0,0,0,1.731,NaN,NaN,NaN
2017,HEG32,273.1302,214,,,,102,0,0,0,2.678,NaN,NaN,NaN
2018,HEG32,125.5067,183,,,,36,0,0,0,3.486,NaN,NaN,NaN
2019,HEG32,76.2779,245,,,,22,0,0,0,3.467,NaN,NaN,NaN
2020,HEG32,155.6788,214,,,,46,0,0,0,3.384,NaN,NaN,0.0
2021,HEG32,130.4015,214,,,,33,0,0,0,3.952,NaN,NaN,NaN
2006,HEG33,172.0824,,,,,47,0,0,0,NaN,NaN,NaN,NaN
2007,HEG33,118.5999,,,,,32,0,0,0,NaN,NaN,NaN,NaN
2008,HEG33,138.3665,,,,,42,0,0,0,NaN,NaN,NaN,NaN
2009,HEG33,127.3164,92,214,,,53,0,0,0,NaN,NaN,NaN,NaN
2010,HEG33,139.849,122,183,245,,16,24,12,0,1.915,3.02,3.061,NaN
2011,HEG33,164.8113,122,,,,59,0,0,0,2.793,NaN,NaN,NaN
2012,HEG33,98.5861,153,275,,,37,26,0,0,1.565,1.565,NaN,NaN
2013,HEG33,85.8614,214,,,,45,0,0,0,1.908,NaN,NaN,NaN
2014,HEG33,190.3606,214,,,,90,0,0,0,2.115,NaN,NaN,NaN
2015,HEG33,81.8182,214,306,,,36,0,0,0,2.273,NaN,NaN,NaN
2016,HEG33,87.5344,214,,,,31,0,0,0,2.824,NaN,NaN,NaN
2017,HEG33,786.9981,122,,,,140,0,0,0,5.621,NaN,NaN,NaN
2018,HEG33,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG33,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG33,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG33,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG34,46.3781,,,,,35,0,0,0,NaN,NaN,NaN,NaN
2007,HEG34,9.2756,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2008,HEG34,9.2756,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2009,HEG34,59.364,214,214,275,,35,0,0,0,NaN,NaN,NaN,NaN
2010,HEG34,106.6961,153,245,,,33,33,0,0,1.537,1.696,NaN,NaN
2011,HEG34,26.5018,275,,,,20,0,0,0,1.325,NaN,NaN,NaN
2012,HEG34,50.3799,245,275,,,9,34,0,0,1.193,1.166,NaN,NaN
2013,HEG34,76.2222,245,,,,42,0,0,0,1.815,NaN,NaN,NaN
2014,HEG34,32.1555,275,,,,14,0,0,0,2.297,NaN,NaN,NaN
2015,HEG34,129.8587,183,245,,,28,21,0,0,2.65,2.65,NaN,NaN
2016,HEG34,14.403,245,,,,21,0,0,0,0.686,NaN,NaN,NaN
2017,HEG34,20.7306,214,,,,12,0,0,0,1.727,NaN,NaN,NaN
2018,HEG34,4.5729,92,,,,30,0,0,0,0.152,NaN,NaN,NaN
2019,HEG34,68.6876,245,,,,52,0,0,0,1.321,NaN,NaN,NaN
2020,HEG34,58.111,214,306,,,14,14,0,0,2.075,2.075,NaN,NaN
2021,HEG34,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2006,HEG35,446.9274,,,,,160,0,0,0,NaN,NaN,NaN,NaN
2007,HEG35,19.5531,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2008,HEG35,19.5531,,,,,7,0,0,0,NaN,NaN,NaN,NaN
2009,HEG35,44.6369,92,306,,,17,0,0,0,NaN,NaN,NaN,NaN
2010,HEG35,106.8156,122,245,,,23,30,0,0,2.458,1.676,NaN,NaN
2011,HEG35,128.4916,92,214,336,,14,6,8,0,2.793,11.173,2.793,NaN
2012,HEG35,68.8268,183,275,,,17,12,0,0,2.235,2.57,NaN,NaN
2013,HEG35,242.1974,183,306,,,56,14,0,0,3.184,4.562,NaN,NaN
2014,HEG35,563.1285,92,,,,210,0,0,0,2.682,NaN,NaN,NaN
2015,HEG35,446.9274,153,,,,160,0,0,0,2.793,NaN,NaN,NaN
2016,HEG35,264.9171,183,,,,137,0,0,0,1.934,NaN,NaN,NaN
2017,HEG35,1370.9173,1,,,,365,0,0,0,3.757,NaN,NaN,NaN
2018,HEG35,441.989,1,,,,200,0,0,0,2.21,NaN,NaN,NaN
2019,HEG35,165.1381,214,,,,61,0,0,0,2.707,NaN,NaN,NaN
2020,HEG35,795.5801,214,,,,150,0,0,0,5.304,NaN,NaN,NaN
2021,HEG35,456.6298,183,,,,95,0,0,0,4.807,NaN,NaN,NaN
2006,HEG36,50.3632,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2007,HEG36,173.6441,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2008,HEG36,173.6441,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2009,HEG36,41.25,245,,,,5,0,0,0,NaN,NaN,NaN,NaN
2010,HEG36,69.6284,183,275,,,51,6,0,0,1.222,1.222,NaN,NaN
2011,HEG36,11.6705,245,,,,11,0,0,0,1.061,NaN,NaN,NaN
2012,HEG36,46.1538,245,,,,10,0,0,0,4.615,NaN,NaN,NaN
2013,HEG36,43.0,214,,,,9,0,0,0,4.778,NaN,NaN,NaN
2014,HEG36,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2015,HEG36,112.6812,122,,,,149,0,0,0,0.756,NaN,NaN,NaN
2016,HEG36,114.75,122,,,,90,0,0,0,1.275,NaN,NaN,NaN
2017,HEG36,169.3063,122,,,,103,0,0,0,1.644,NaN,NaN,NaN
2018,HEG36,227.2562,92,214,,,103,38,0,0,1.644,1.525,NaN,NaN
2019,HEG36,101.6812,122,214,,,23,28,0,0,1.994,1.994,NaN,NaN
2020,HEG36,152.95,92,275,,,59,17,0,0,2.013,2.013,NaN,NaN
2021,HEG36,218.075,122,214,,,31,60,0,0,3.575,1.788,NaN,NaN
2006,HEG37,52.5917,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2007,HEG37,181.3274,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2008,HEG37,181.3274,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2009,HEG37,52.1492,245,,,,5,0,0,0,NaN,NaN,NaN,NaN
2010,HEG37,69.6284,183,275,,,51,6,0,0,1.222,1.222,NaN,NaN
2011,HEG37,11.6705,245,,,,11,0,0,0,1.061,NaN,NaN,NaN
2012,HEG37,46.1538,245,,,,10,0,0,0,4.615,NaN,NaN,NaN
2013,HEG37,43.0,214,,,,9,0,0,0,4.778,NaN,NaN,NaN
2014,HEG37,52.7423,245,,,,5,0,0,0,10.548,NaN,NaN,NaN
2015,HEG37,196.0591,245,,,,18,0,0,0,10.892,NaN,NaN,NaN
2016,HEG37,46.0987,214,,,,22,0,0,0,2.095,NaN,NaN,NaN
2017,HEG37,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2018,HEG37,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2019,HEG37,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2020,HEG37,0.0,,,,,0,0,0,0,NaN,NaN,NaN,NaN
2021,HEG37,93.1122,275,,,,73,0,0,0,1.276,NaN,NaN,NaN
2006,HEG38,251.3333,,,,,29,0,0,0,NaN,NaN,NaN,NaN
2007,HEG38,268.1212,,,,,42,0,0,0,NaN,NaN,NaN,NaN
2008,HEG38,272.0,,,,,44,0,0,0,NaN,NaN,NaN,NaN
2009,HEG38,560.404,,,,,365,0,0,0,NaN,NaN,NaN,NaN
2010,HEG38,185.4545,1,,,,340,0,0,0,0.545,NaN,NaN,NaN
2011,HEG38,375.1261,1,275,,,270,90,0,0,0.84,1.647,NaN,NaN
2012,HEG38,683.4043,,,,,365,0,0,0,1.872,NaN,NaN,NaN
2013,HEG38,962.9787,,,,,365,0,0,0,2.638,NaN,NaN,NaN
2014,HEG38,531.0638,1,245,,,165,75,0,0,2.213,2.213,NaN,NaN
2015,HEG38,346.1856,,,,,365,0,0,0,0.948,NaN,NaN,NaN
2016,HEG38,335.8,,,,,365,0,0,0,0.92,NaN,NaN,NaN
2017,HEG38,112.5532,153,,,,115,0,0,0,0.979,NaN,NaN,NaN
2018,HEG38,71.4894,122,306,,,66,46,0,0,0.638,0.638,NaN,NaN
2019,HEG38,44.0,92,214,,,14,48,0,0,0.809,0.681,NaN,NaN
2020,HEG38,45.9574,214,,,,54,0,0,0,0.851,NaN,NaN,NaN
2021,HEG38,46.2979,245,,,,68,0,0,0,0.681,NaN,NaN,0.0
2006,HEG39,280.6768,,,,,58,0,0,0,NaN,NaN,NaN,NaN
2007,HEG39,187.7834,,,,,62,0,0,0,NaN,NaN,NaN,NaN
2008,HEG39,338.8325,,,,,75,0,0,0,NaN,NaN,NaN,NaN
2009,HEG39,29.2386,92,183,245,,16,0,0,0,NaN,NaN,NaN,NaN
2010,HEG39,164.7348,153,245,,,53,20,0,0,1.25,4.924,NaN,NaN
2011,HEG39,113.6066,122,153,214,,38,23,38,0,1.148,1.148,1.148,NaN
2012,HEG39,123.9344,214,,,,45,0,0,0,2.754,NaN,NaN,NaN
2013,HEG39,142.6788,122,,,,86,0,0,0,1.659,NaN,NaN,NaN
2014,HEG39,202.439,92,306,,,48,35,0,0,2.439,2.439,NaN,NaN
2015,HEG39,51.1433,275,,,,11,0,0,0,4.649,NaN,NaN,NaN
2016,HEG39,51.1433,306,,,,11,0,0,0,4.649,NaN,NaN,NaN
2017,HEG39,49.0854,275,,,,14,0,0,0,3.506,NaN,NaN,NaN
2018,HEG39,199.0854,122,275,,,27,13,0,0,4.878,5.183,NaN,NaN
2019,HEG39,186.7378,122,275,,,53,30,0,0,2.134,2.454,NaN,NaN
2020,HEG39,89.6341,153,,,,28,0,0,0,3.201,NaN,NaN,NaN
2021,HEG39,155.4878,122,,,,51,0,0,0,3.049,NaN,NaN,NaN
2006,HEG04,174.428,,,,,27,0,0,0,NaN,NaN,NaN,NaN
2007,HEG04,113.834,,,,,16,0,0,0,NaN,NaN,NaN,NaN
2008,HEG04,132.8063,,,,,21,0,0,0,NaN,NaN,NaN,NaN
2009,HEG04,124.5059,183,275,,,27,0,0,0,NaN,NaN,NaN,NaN
2010,HEG04,179.8287,153,214,275,,11,12,11,0,3.86,6.061,5.876,NaN
2011,HEG04,193.0435,183,,,,36,0,0,0,5.362,NaN,NaN,NaN
