explo,date,year,doy,PET
SCH,2006-12-15,2006,349,0.5
ALB,2006-12-15,2006,349,0.4
SCH,2006-12-16,2006,350,0.6
ALB,2006-12-16,2006,350,0.6
SCH,2006-12-17,2006,351,0.2
ALB,2006-12-17,2006,351,0.3
SCH,2006-12-18,2006,352,0.1
ALB,2006-12-18,2006,352,0.1
SCH,2006-12-19,2006,353,0.2
ALB,2006-12-19,2006,353,0.0
SCH,2006-12-20,2006,354,0.2
ALB,2006-12-20,2006,354,0.1
SCH,2006-12-21,2006,355,0.1
ALB,2006-12-21,2006,355,0.1
SCH,2006-12-22,2006,356,0.3
ALB,2006-12-22,2006,356,0.2
SCH,2006-12-23,2006,357,0.2
ALB,2006-12-23,2006,357,0.1
SCH,2006-12-24,2006,358,0.1
ALB,2006-12-24,2006,358,0.0
SCH,2006-12-25,2006,359,0.2
ALB,2006-12-25,2006,359,0.3
SCH,2006-12-26,2006,360,0.0
ALB,2006-12-26,2006,360,0.0
SCH,2006-12-27,2006,361,0.0
ALB,2006-12-27,2006,361,0.1
SCH,2006-12-28,2006,362,0.0
ALB,2006-12-28,2006,362,0.3
SCH,2006-12-29,2006,363,0.0
ALB,2006-12-29,2006,363,0.5
SCH,2006-12-30,2006,364,0.5
ALB,2006-12-30,2006,364,0.4
SCH,2006-12-31,2006,365,1.6
ALB,2006-12-31,2006,365,0.8
SCH,2007-01-01,2007,1,1.2
ALB,2007-01-01,2007,1,1.3
HAI,2007-01-01,2007,1,1.8
SCH,2007-01-02,2007,2,0.6
ALB,2007-01-02,2007,2,0.6
HAI,2007-01-02,2007,2,0.5
SCH,2007-01-03,2007,3,0.5
ALB,2007-01-03,2007,3,0.3
HAI,2007-01-03,2007,3,0.7
SCH,2007-01-04,2007,4,0.6
ALB,2007-01-04,2007,4,0.5
HAI,2007-01-04,2007,4,0.8
SCH,2007-01-05,2007,5,0.8
ALB,2007-01-05,2007,5,0.4
HAI,2007-01-05,2007,5,0.9
SCH,2007-01-06,2007,6,0.3
ALB,2007-01-06,2007,6,0.3
HAI,2007-01-06,2007,6,0.9
SCH,2007-01-07,2007,7,0.4
ALB,2007-01-07,2007,7,0.7
HAI,2007-01-07,2007,7,1.1
SCH,2007-01-08,2007,8,0.6
ALB,2007-01-08,2007,8,0.3
HAI,2007-01-08,2007,8,0.8
SCH,2007-01-09,2007,9,1.1
ALB,2007-01-09,2007,9,0.4
HAI,2007-01-09,2007,9,1.2
SCH,2007-01-10,2007,10,1.5
ALB,2007-01-10,2007,10,0.7
HAI,2007-01-10,2007,10,1.5
SCH,2007-01-11,2007,11,1.2
ALB,2007-01-11,2007,11,1.4
HAI,2007-01-11,2007,11,1.6
SCH,2007-01-12,2007,12,1.7
ALB,2007-01-12,2007,12,1.4
HAI,2007-01-12,2007,12,1.4
SCH,2007-01-13,2007,13,1.2
ALB,2007-01-13,2007,13,0.6
HAI,2007-01-13,2007,13,0.9
SCH,2007-01-14,2007,14,1.8
ALB,2007-01-14,2007,14,0.8
HAI,2007-01-14,2007,14,1.5
SCH,2007-01-15,2007,15,0.5
ALB,2007-01-15,2007,15,0.4
HAI,2007-01-15,2007,15,0.6
SCH,2007-01-16,2007,16,0.4
ALB,2007-01-16,2007,16,0.1
HAI,2007-01-16,2007,16,0.5
SCH,2007-01-17,2007,17,0.6
ALB,2007-01-17,2007,17,0.5
HAI,2007-01-17,2007,17,1.0
SCH,2007-01-18,2007,18,1.7
ALB,2007-01-18,2007,18,1.9
HAI,2007-01-18,2007,18,3.7
SCH,2007-01-19,2007,19,1.1
ALB,2007-01-19,2007,19,1.6
HAI,2007-01-19,2007,19,1.9
SCH,2007-01-20,2007,20,1.3
ALB,2007-01-20,2007,20,1.0
HAI,2007-01-20,2007,20,1.7
SCH,2007-01-21,2007,21,1.1
ALB,2007-01-21,2007,21,1.7
HAI,2007-01-21,2007,21,1.3
SCH,2007-01-22,2007,22,0.4
ALB,2007-01-22,2007,22,0.3
HAI,2007-01-22,2007,22,0.8
SCH,2007-01-23,2007,23,0.0
ALB,2007-01-23,2007,23,0.0
HAI,2007-01-23,2007,23,0.0
SCH,2007-01-24,2007,24,0.0
ALB,2007-01-24,2007,24,0.0
HAI,2007-01-24,2007,24,0.0
SCH,2007-01-25,2007,25,0.0
ALB,2007-01-25,2007,25,0.0
HAI,2007-01-25,2007,25,0.0
SCH,2007-01-26,2007,26,0.1
ALB,2007-01-26,2007,26,0.0
HAI,2007-01-26,2007,26,0.0
SCH,2007-01-27,2007,27,0.7
ALB,2007-01-27,2007,27,0.0
HAI,2007-01-27,2007,27,0.7
SCH,2007-01-28,2007,28,0.7
ALB,2007-01-28,2007,28,0.6
HAI,2007-01-28,2007,28,0.7
SCH,2007-01-29,2007,29,1.1
ALB,2007-01-29,2007,29,0.3
HAI,2007-01-29,2007,29,0.9
SCH,2007-01-30,2007,30,0.7
ALB,2007-01-30,2007,30,0.4
HAI,2007-01-30,2007,30,0.5
SCH,2007-01-31,2007,31,1.2
ALB,2007-01-31,2007,31,0.2
HAI,2007-01-31,2007,31,1.1
SCH,2007-02-01,2007,32,0.5
ALB,2007-02-01,2007,32,0.2
HAI,2007-02-01,2007,32,0.7
SCH,2007-02-02,2007,33,0.5
ALB,2007-02-02,2007,33,0.2
HAI,2007-02-02,2007,33,0.4
SCH,2007-02-03,2007,34,0.9
ALB,2007-02-03,2007,34,0.7
HAI,2007-02-03,2007,34,0.8
SCH,2007-02-04,2007,35,0.4
ALB,2007-02-04,2007,35,0.7
HAI,2007-02-04,2007,35,0.3
SCH,2007-02-05,2007,36,0.2
ALB,2007-02-05,2007,36,0.6
HAI,2007-02-05,2007,36,0.4
SCH,2007-02-06,2007,37,0.3
ALB,2007-02-06,2007,37,0.1
HAI,2007-02-06,2007,37,0.4
SCH,2007-02-07,2007,38,0.3
ALB,2007-02-07,2007,38,0.2
HAI,2007-02-07,2007,38,0.1
SCH,2007-02-08,2007,39,0.0
ALB,2007-02-08,2007,39,0.5
HAI,2007-02-08,2007,39,0.3
SCH,2007-02-09,2007,40,0.0
ALB,2007-02-09,2007,40,0.8
HAI,2007-02-09,2007,40,0.6
SCH,2007-02-10,2007,41,0.0
ALB,2007-02-10,2007,41,0.6
HAI,2007-02-10,2007,41,0.1
SCH,2007-02-11,2007,42,0.0
ALB,2007-02-11,2007,42,0.6
HAI,2007-02-11,2007,42,0.5
SCH,2007-02-12,2007,43,0.3
ALB,2007-02-12,2007,43,0.7
HAI,2007-02-12,2007,43,0.7
SCH,2007-02-13,2007,44,0.4
ALB,2007-02-13,2007,44,0.6
HAI,2007-02-13,2007,44,1.1
SCH,2007-02-14,2007,45,0.3
ALB,2007-02-14,2007,45,0.4
HAI,2007-02-14,2007,45,0.9
SCH,2007-02-15,2007,46,0.3
ALB,2007-02-15,2007,46,1.0
HAI,2007-02-15,2007,46,0.7
SCH,2007-02-16,2007,47,0.3
ALB,2007-02-16,2007,47,1.1
HAI,2007-02-16,2007,47,0.9
SCH,2007-02-17,2007,48,1.3
ALB,2007-02-17,2007,48,0.6
HAI,2007-02-17,2007,48,1.4
SCH,2007-02-18,2007,49,1.0
ALB,2007-02-18,2007,49,1.1
HAI,2007-02-18,2007,49,1.0
SCH,2007-02-19,2007,50,0.4
ALB,2007-02-19,2007,50,1.0
HAI,2007-02-19,2007,50,0.3
SCH,2007-02-20,2007,51,0.6
ALB,2007-02-20,2007,51,1.3
HAI,2007-02-20,2007,51,0.5
SCH,2007-02-21,2007,52,0.7
ALB,2007-02-21,2007,52,1.4
HAI,2007-02-21,2007,52,1.0
SCH,2007-02-22,2007,53,0.1
ALB,2007-02-22,2007,53,1.2
HAI,2007-02-22,2007,53,1.2
SCH,2007-02-23,2007,54,0.0
ALB,2007-02-23,2007,54,0.9
HAI,2007-02-23,2007,54,0.9
SCH,2007-02-24,2007,55,0.4
ALB,2007-02-24,2007,55,0.8
HAI,2007-02-24,2007,55,1.5
SCH,2007-02-25,2007,56,0.8
ALB,2007-02-25,2007,56,0.6
HAI,2007-02-25,2007,56,0.9
SCH,2007-02-26,2007,57,0.6
ALB,2007-02-26,2007,57,0.5
HAI,2007-02-26,2007,57,1.4
SCH,2007-02-27,2007,58,1.1
ALB,2007-02-27,2007,58,0.6
HAI,2007-02-27,2007,58,0.8
SCH,2007-02-28,2007,59,0.9
ALB,2007-02-28,2007,59,1.9
HAI,2007-02-28,2007,59,1.9
SCH,2007-03-01,2007,60,0.8
ALB,2007-03-01,2007,60,1.6
HAI,2007-03-01,2007,60,1.3
SCH,2007-03-02,2007,61,1.0
ALB,2007-03-02,2007,61,1.4
HAI,2007-03-02,2007,61,1.6
SCH,2007-03-03,2007,62,0.5
ALB,2007-03-03,2007,62,1.7
HAI,2007-03-03,2007,62,1.4
SCH,2007-03-04,2007,63,0.8
ALB,2007-03-04,2007,63,1.5
HAI,2007-03-04,2007,63,1.4
SCH,2007-03-05,2007,64,0.8
ALB,2007-03-05,2007,64,0.9
HAI,2007-03-05,2007,64,1.7
SCH,2007-03-06,2007,65,1.2
ALB,2007-03-06,2007,65,1.3
HAI,2007-03-06,2007,65,1.7
SCH,2007-03-07,2007,66,1.2
ALB,2007-03-07,2007,66,0.7
HAI,2007-03-07,2007,66,1.1
SCH,2007-03-08,2007,67,0.8
ALB,2007-03-08,2007,67,1.0
HAI,2007-03-08,2007,67,0.6
SCH,2007-03-09,2007,68,1.3
ALB,2007-03-09,2007,68,1.2
HAI,2007-03-09,2007,68,1.8
SCH,2007-03-10,2007,69,1.5
ALB,2007-03-10,2007,69,1.1
HAI,2007-03-10,2007,69,1.4
SCH,2007-03-11,2007,70,1.5
ALB,2007-03-11,2007,70,1.7
HAI,2007-03-11,2007,70,1.7
SCH,2007-03-12,2007,71,1.6
ALB,2007-03-12,2007,71,1.9
HAI,2007-03-12,2007,71,1.8
SCH,2007-03-13,2007,72,1.8
ALB,2007-03-13,2007,72,2.0
HAI,2007-03-13,2007,72,2.2
SCH,2007-03-14,2007,73,1.2
ALB,2007-03-14,2007,73,1.8
HAI,2007-03-14,2007,73,1.6
SCH,2007-03-15,2007,74,1.5
ALB,2007-03-15,2007,74,2.1
HAI,2007-03-15,2007,74,1.3
SCH,2007-03-16,2007,75,0.9
ALB,2007-03-16,2007,75,1.8
HAI,2007-03-16,2007,75,1.5
SCH,2007-03-17,2007,76,2.2
ALB,2007-03-17,2007,76,0.7
HAI,2007-03-17,2007,76,1.3
SCH,2007-03-18,2007,77,1.4
ALB,2007-03-18,2007,77,1.3
HAI,2007-03-18,2007,77,1.4
SCH,2007-03-19,2007,78,1.2
ALB,2007-03-19,2007,78,0.7
HAI,2007-03-19,2007,78,1.2
SCH,2007-03-20,2007,79,0.4
ALB,2007-03-20,2007,79,0.4
HAI,2007-03-20,2007,79,0.6
SCH,2007-03-21,2007,80,0.5
ALB,2007-03-21,2007,80,0.7
HAI,2007-03-21,2007,80,0.5
SCH,2007-03-22,2007,81,0.2
ALB,2007-03-22,2007,81,0.2
HAI,2007-03-22,2007,81,0.4
SCH,2007-03-23,2007,82,1.2
ALB,2007-03-23,2007,82,0.3
HAI,2007-03-23,2007,82,1.3
SCH,2007-03-24,2007,83,2.9
ALB,2007-03-24,2007,83,0.5
HAI,2007-03-24,2007,83,0.9
SCH,2007-03-25,2007,84,2.6
ALB,2007-03-25,2007,84,1.3
HAI,2007-03-25,2007,84,2.2
SCH,2007-03-26,2007,85,2.6
ALB,2007-03-26,2007,85,2.4
HAI,2007-03-26,2007,85,2.3
SCH,2007-03-27,2007,86,2.6
ALB,2007-03-27,2007,86,2.0
HAI,2007-03-27,2007,86,2.6
SCH,2007-03-28,2007,87,2.6
ALB,2007-03-28,2007,87,1.9
HAI,2007-03-28,2007,87,2.1
SCH,2007-03-29,2007,88,2.7
ALB,2007-03-29,2007,88,1.5
HAI,2007-03-29,2007,88,2.3
SCH,2007-03-30,2007,89,1.8
ALB,2007-03-30,2007,89,2.0
HAI,2007-03-30,2007,89,1.9
SCH,2007-03-31,2007,90,2.6
ALB,2007-03-31,2007,90,0.5
HAI,2007-03-31,2007,90,2.2
SCH,2007-04-01,2007,91,2.4
ALB,2007-04-01,2007,91,2.1
HAI,2007-04-01,2007,91,3.0
SCH,2007-04-02,2007,92,1.6
ALB,2007-04-02,2007,92,2.2
HAI,2007-04-02,2007,92,2.8
SCH,2007-04-03,2007,93,0.9
ALB,2007-04-03,2007,93,2.2
HAI,2007-04-03,2007,93,1.3
SCH,2007-04-04,2007,94,1.8
ALB,2007-04-04,2007,94,0.6
HAI,2007-04-04,2007,94,1.8
SCH,2007-04-05,2007,95,2.5
ALB,2007-04-05,2007,95,2.3
HAI,2007-04-05,2007,95,2.4
SCH,2007-04-06,2007,96,2.2
ALB,2007-04-06,2007,96,2.7
HAI,2007-04-06,2007,96,2.3
SCH,2007-04-07,2007,97,2.4
ALB,2007-04-07,2007,97,2.3
HAI,2007-04-07,2007,97,1.4
SCH,2007-04-08,2007,98,1.7
ALB,2007-04-08,2007,98,2.3
HAI,2007-04-08,2007,98,1.1
SCH,2007-04-09,2007,99,1.9
ALB,2007-04-09,2007,99,2.6
HAI,2007-04-09,2007,99,2.8
SCH,2007-04-10,2007,100,1.7
ALB,2007-04-10,2007,100,2.4
HAI,2007-04-10,2007,100,1.6
SCH,2007-04-11,2007,101,3.0
ALB,2007-04-11,2007,101,2.9
HAI,2007-04-11,2007,101,1.4
SCH,2007-04-12,2007,102,2.4
ALB,2007-04-12,2007,102,3.5
HAI,2007-04-12,2007,102,2.7
SCH,2007-04-13,2007,103,3.3
ALB,2007-04-13,2007,103,4.2
HAI,2007-04-13,2007,103,3.5
SCH,2007-04-14,2007,104,3.7
ALB,2007-04-14,2007,104,4.1
HAI,2007-04-14,2007,104,4.1
SCH,2007-04-15,2007,105,3.4
ALB,2007-04-15,2007,105,4.3
HAI,2007-04-15,2007,105,3.9
SCH,2007-04-16,2007,106,4.5
ALB,2007-04-16,2007,106,4.1
HAI,2007-04-16,2007,106,3.6
SCH,2007-04-17,2007,107,3.2
ALB,2007-04-17,2007,107,4.7
HAI,2007-04-17,2007,107,3.4
SCH,2007-04-18,2007,108,2.6
ALB,2007-04-18,2007,108,2.2
HAI,2007-04-18,2007,108,2.1
SCH,2007-04-19,2007,109,3.5
ALB,2007-04-19,2007,109,3.1
HAI,2007-04-19,2007,109,3.5
SCH,2007-04-20,2007,110,2.7
ALB,2007-04-20,2007,110,3.1
HAI,2007-04-20,2007,110,2.6
SCH,2007-04-21,2007,111,2.3
ALB,2007-04-21,2007,111,3.4
HAI,2007-04-21,2007,111,2.4
SCH,2007-04-22,2007,112,3.6
ALB,2007-04-22,2007,112,3.4
HAI,2007-04-22,2007,112,3.4
SCH,2007-04-23,2007,113,4.4
ALB,2007-04-23,2007,113,4.2
HAI,2007-04-23,2007,113,4.1
SCH,2007-04-24,2007,114,3.0
ALB,2007-04-24,2007,114,3.4
HAI,2007-04-24,2007,114,1.8
SCH,2007-04-25,2007,115,3.7
ALB,2007-04-25,2007,115,4.1
HAI,2007-04-25,2007,115,4.0
SCH,2007-04-26,2007,116,4.2
ALB,2007-04-26,2007,116,4.2
HAI,2007-04-26,2007,116,4.6
SCH,2007-04-27,2007,117,4.0
ALB,2007-04-27,2007,117,3.8
HAI,2007-04-27,2007,117,4.2
SCH,2007-04-28,2007,118,4.0
ALB,2007-04-28,2007,118,3.9
HAI,2007-04-28,2007,118,4.1
SCH,2007-04-29,2007,119,3.2
ALB,2007-04-29,2007,119,4.9
HAI,2007-04-29,2007,119,3.4
SCH,2007-04-30,2007,120,3.4
ALB,2007-04-30,2007,120,4.4
HAI,2007-04-30,2007,120,3.5
SCH,2007-05-01,2007,121,3.1
ALB,2007-05-01,2007,121,4.2
HAI,2007-05-01,2007,121,3.7
SCH,2007-05-02,2007,122,3.3
ALB,2007-05-02,2007,122,4.6
HAI,2007-05-02,2007,122,4.0
SCH,2007-05-03,2007,123,3.7
ALB,2007-05-03,2007,123,3.2
HAI,2007-05-03,2007,123,4.2
SCH,2007-05-04,2007,124,4.2
ALB,2007-05-04,2007,124,3.1
HAI,2007-05-04,2007,124,4.6
SCH,2007-05-05,2007,125,4.9
ALB,2007-05-05,2007,125,1.3
HAI,2007-05-05,2007,125,5.0
SCH,2007-05-06,2007,126,3.7
ALB,2007-05-06,2007,126,3.1
HAI,2007-05-06,2007,126,4.3
SCH,2007-05-07,2007,127,1.4
ALB,2007-05-07,2007,127,1.9
HAI,2007-05-07,2007,127,2.6
SCH,2007-05-08,2007,128,2.5
ALB,2007-05-08,2007,128,2.7
HAI,2007-05-08,2007,128,2.6
SCH,2007-05-09,2007,129,3.4
ALB,2007-05-09,2007,129,1.7
HAI,2007-05-09,2007,129,2.2
SCH,2007-05-10,2007,130,2.1
ALB,2007-05-10,2007,130,4.1
HAI,2007-05-10,2007,130,3.0
SCH,2007-05-11,2007,131,2.7
ALB,2007-05-11,2007,131,3.6
HAI,2007-05-11,2007,131,4.1
SCH,2007-05-12,2007,132,1.8
ALB,2007-05-12,2007,132,3.6
HAI,2007-05-12,2007,132,3.5
SCH,2007-05-13,2007,133,3.8
ALB,2007-05-13,2007,133,4.5
HAI,2007-05-13,2007,133,3.3
SCH,2007-05-14,2007,134,4.8
ALB,2007-05-14,2007,134,2.4
HAI,2007-05-14,2007,134,3.0
SCH,2007-05-15,2007,135,1.3
ALB,2007-05-15,2007,135,1.3
HAI,2007-05-15,2007,135,1.7
SCH,2007-05-16,2007,136,3.7
ALB,2007-05-16,2007,136,1.8
HAI,2007-05-16,2007,136,2.6
SCH,2007-05-17,2007,137,2.3
ALB,2007-05-17,2007,137,1.0
HAI,2007-05-17,2007,137,2.4
SCH,2007-05-18,2007,138,3.4
ALB,2007-05-18,2007,138,2.8
HAI,2007-05-18,2007,138,3.5
SCH,2007-05-19,2007,139,4.2
ALB,2007-05-19,2007,139,3.8
HAI,2007-05-19,2007,139,3.2
SCH,2007-05-20,2007,140,3.9
ALB,2007-05-20,2007,140,4.7
HAI,2007-05-20,2007,140,4.3
SCH,2007-05-21,2007,141,5.3
ALB,2007-05-21,2007,141,4.1
HAI,2007-05-21,2007,141,4.9
SCH,2007-05-22,2007,142,3.9
ALB,2007-05-22,2007,142,3.1
HAI,2007-05-22,2007,142,4.4
SCH,2007-05-23,2007,143,2.9
ALB,2007-05-23,2007,143,3.8
HAI,2007-05-23,2007,143,2.3
SCH,2007-05-24,2007,144,4.0
ALB,2007-05-24,2007,144,4.5
HAI,2007-05-24,2007,144,4.0
SCH,2007-05-25,2007,145,5.9
ALB,2007-05-25,2007,145,3.5
HAI,2007-05-25,2007,145,5.7
SCH,2007-05-26,2007,146,2.5
ALB,2007-05-26,2007,146,4.3
HAI,2007-05-26,2007,146,4.9
SCH,2007-05-27,2007,147,2.4
ALB,2007-05-27,2007,147,3.4
HAI,2007-05-27,2007,147,3.3
SCH,2007-05-28,2007,148,3.5
ALB,2007-05-28,2007,148,1.2
HAI,2007-05-28,2007,148,1.3
SCH,2007-05-29,2007,149,3.3
ALB,2007-05-29,2007,149,1.8
HAI,2007-05-29,2007,149,1.3
SCH,2007-05-30,2007,150,1.6
ALB,2007-05-30,2007,150,2.7
HAI,2007-05-30,2007,150,3.2
SCH,2007-05-31,2007,151,2.2
ALB,2007-05-31,2007,151,2.4
HAI,2007-05-31,2007,151,3.4
SCH,2007-06-01,2007,152,3.5
ALB,2007-06-01,2007,152,1.2
HAI,2007-06-01,2007,152,3.8
SCH,2007-06-02,2007,153,1.2
ALB,2007-06-02,2007,153,1.6
HAI,2007-06-02,2007,153,2.1
SCH,2007-06-03,2007,154,0.9
ALB,2007-06-03,2007,154,2.4
HAI,2007-06-03,2007,154,2.0
SCH,2007-06-04,2007,155,1.3
ALB,2007-06-04,2007,155,3.1
HAI,2007-06-04,2007,155,2.1
SCH,2007-06-05,2007,156,2.2
ALB,2007-06-05,2007,156,2.5
HAI,2007-06-05,2007,156,2.1
SCH,2007-06-06,2007,157,3.0
ALB,2007-06-06,2007,157,3.1
HAI,2007-06-06,2007,157,2.9
SCH,2007-06-07,2007,158,4.0
ALB,2007-06-07,2007,158,3.7
HAI,2007-06-07,2007,158,4.9
SCH,2007-06-08,2007,159,5.0
ALB,2007-06-08,2007,159,3.6
HAI,2007-06-08,2007,159,5.0
SCH,2007-06-09,2007,160,3.9
ALB,2007-06-09,2007,160,3.3
HAI,2007-06-09,2007,160,4.9
SCH,2007-06-10,2007,161,4.5
ALB,2007-06-10,2007,161,3.6
HAI,2007-06-10,2007,161,4.9
SCH,2007-06-11,2007,162,4.6
ALB,2007-06-11,2007,162,3.3
HAI,2007-06-11,2007,162,2.9
SCH,2007-06-12,2007,163,5.6
ALB,2007-06-12,2007,163,3.5
HAI,2007-06-12,2007,163,3.1
SCH,2007-06-13,2007,164,2.8
ALB,2007-06-13,2007,164,3.2
HAI,2007-06-13,2007,164,3.7
SCH,2007-06-14,2007,165,3.2
ALB,2007-06-14,2007,165,4.7
HAI,2007-06-14,2007,165,4.3
SCH,2007-06-15,2007,166,3.2
ALB,2007-06-15,2007,166,2.1
HAI,2007-06-15,2007,166,4.2
SCH,2007-06-16,2007,167,3.0
ALB,2007-06-16,2007,167,3.1
HAI,2007-06-16,2007,167,4.7
SCH,2007-06-17,2007,168,4.2
ALB,2007-06-17,2007,168,4.6
HAI,2007-06-17,2007,168,5.0
SCH,2007-06-18,2007,169,1.2
ALB,2007-06-18,2007,169,3.9
HAI,2007-06-18,2007,169,4.5
SCH,2007-06-19,2007,170,3.3
ALB,2007-06-19,2007,170,5.8
HAI,2007-06-19,2007,170,4.8
SCH,2007-06-20,2007,171,5.2
ALB,2007-06-20,2007,171,4.6
HAI,2007-06-20,2007,171,4.7
SCH,2007-06-21,2007,172,2.1
ALB,2007-06-21,2007,172,2.7
HAI,2007-06-21,2007,172,1.4
SCH,2007-06-22,2007,173,3.9
ALB,2007-06-22,2007,173,2.7
HAI,2007-06-22,2007,173,3.0
SCH,2007-06-23,2007,174,2.8
ALB,2007-06-23,2007,174,3.0
HAI,2007-06-23,2007,174,3.2
SCH,2007-06-24,2007,175,3.2
ALB,2007-06-24,2007,175,4.4
HAI,2007-06-24,2007,175,4.1
SCH,2007-06-25,2007,176,3.6
ALB,2007-06-25,2007,176,2.0
HAI,2007-06-25,2007,176,4.0
SCH,2007-06-26,2007,177,3.6
ALB,2007-06-26,2007,177,1.6
HAI,2007-06-26,2007,177,2.5
SCH,2007-06-27,2007,178,3.1
ALB,2007-06-27,2007,178,1.7
HAI,2007-06-27,2007,178,3.4
SCH,2007-06-28,2007,179,3.1
ALB,2007-06-28,2007,179,2.3
HAI,2007-06-28,2007,179,2.8
SCH,2007-06-29,2007,180,2.9
ALB,2007-06-29,2007,180,2.8
HAI,2007-06-29,2007,180,2.6
SCH,2007-06-30,2007,181,2.8
ALB,2007-06-30,2007,181,2.8
HAI,2007-06-30,2007,181,3.3
SCH,2007-07-01,2007,182,2.9
ALB,2007-07-01,2007,182,3.9
HAI,2007-07-01,2007,182,4.0
SCH,2007-07-02,2007,183,2.3
ALB,2007-07-02,2007,183,1.4
HAI,2007-07-02,2007,183,2.9
SCH,2007-07-03,2007,184,3.6
ALB,2007-07-03,2007,184,1.9
HAI,2007-07-03,2007,184,2.9
SCH,2007-07-04,2007,185,1.4
ALB,2007-07-04,2007,185,2.5
HAI,2007-07-04,2007,185,3.2
SCH,2007-07-05,2007,186,2.3
ALB,2007-07-05,2007,186,1.3
HAI,2007-07-05,2007,186,2.8
SCH,2007-07-06,2007,187,3.3
ALB,2007-07-06,2007,187,2.4
HAI,2007-07-06,2007,187,3.8
SCH,2007-07-07,2007,188,2.5
ALB,2007-07-07,2007,188,3.5
HAI,2007-07-07,2007,188,3.9
SCH,2007-07-08,2007,189,3.6
ALB,2007-07-08,2007,189,3.0
HAI,2007-07-08,2007,189,4.5
SCH,2007-07-09,2007,190,1.8
ALB,2007-07-09,2007,190,1.5
HAI,2007-07-09,2007,190,1.5
SCH,2007-07-10,2007,191,2.5
ALB,2007-07-10,2007,191,2.1
HAI,2007-07-10,2007,191,3.0
SCH,2007-07-11,2007,192,2.7
ALB,2007-07-11,2007,192,2.1
HAI,2007-07-11,2007,192,3.2
SCH,2007-07-12,2007,193,2.3
ALB,2007-07-12,2007,193,2.3
HAI,2007-07-12,2007,193,3.0
SCH,2007-07-13,2007,194,2.1
ALB,2007-07-13,2007,194,4.3
HAI,2007-07-13,2007,194,2.7
SCH,2007-07-14,2007,195,5.2
ALB,2007-07-14,2007,195,5.2
HAI,2007-07-14,2007,195,6.2
SCH,2007-07-15,2007,196,4.2
ALB,2007-07-15,2007,196,5.9
HAI,2007-07-15,2007,196,7.3
SCH,2007-07-16,2007,197,5.9
ALB,2007-07-16,2007,197,5.6
HAI,2007-07-16,2007,197,7.0
SCH,2007-07-17,2007,198,4.2
ALB,2007-07-17,2007,198,4.7
HAI,2007-07-17,2007,198,4.9
SCH,2007-07-18,2007,199,3.7
ALB,2007-07-18,2007,199,3.6
HAI,2007-07-18,2007,199,4.1
SCH,2007-07-19,2007,200,4.1
ALB,2007-07-19,2007,200,3.3
HAI,2007-07-19,2007,200,3.6
SCH,2007-07-20,2007,201,3.9
ALB,2007-07-20,2007,201,4.6
HAI,2007-07-20,2007,201,3.8
SCH,2007-07-21,2007,202,3.4
ALB,2007-07-21,2007,202,1.9
HAI,2007-07-21,2007,202,2.5
SCH,2007-07-22,2007,203,1.4
ALB,2007-07-22,2007,203,3.6
HAI,2007-07-22,2007,203,3.4
SCH,2007-07-23,2007,204,3.7
ALB,2007-07-23,2007,204,4.0
HAI,2007-07-23,2007,204,3.5
SCH,2007-07-24,2007,205,3.2
ALB,2007-07-24,2007,205,2.2
HAI,2007-07-24,2007,205,3.5
SCH,2007-07-25,2007,206,3.0
ALB,2007-07-25,2007,206,3.2
HAI,2007-07-25,2007,206,3.8
SCH,2007-07-26,2007,207,4.0
ALB,2007-07-26,2007,207,4.4
HAI,2007-07-26,2007,207,5.4
SCH,2007-07-27,2007,208,4.5
ALB,2007-07-27,2007,208,3.8
HAI,2007-07-27,2007,208,4.9
SCH,2007-07-28,2007,209,2.3
ALB,2007-07-28,2007,209,2.9
HAI,2007-07-28,2007,209,3.2
SCH,2007-07-29,2007,210,2.0
ALB,2007-07-29,2007,210,2.7
HAI,2007-07-29,2007,210,1.7
SCH,2007-07-30,2007,211,2.2
ALB,2007-07-30,2007,211,3.4
HAI,2007-07-30,2007,211,2.2
SCH,2007-07-31,2007,212,1.8
ALB,2007-07-31,2007,212,3.0
HAI,2007-07-31,2007,212,2.3
SCH,2007-08-01,2007,213,2.0
ALB,2007-08-01,2007,213,4.0
HAI,2007-08-01,2007,213,3.4
SCH,2007-08-02,2007,214,3.5
ALB,2007-08-02,2007,214,2.2
HAI,2007-08-02,2007,214,2.7
SCH,2007-08-03,2007,215,2.7
ALB,2007-08-03,2007,215,1.9
HAI,2007-08-03,2007,215,2.1
SCH,2007-08-04,2007,216,3.3
ALB,2007-08-04,2007,216,2.5
HAI,2007-08-04,2007,216,3.7
SCH,2007-08-05,2007,217,3.7
ALB,2007-08-05,2007,217,4.4
HAI,2007-08-05,2007,217,4.6
SCH,2007-08-06,2007,218,3.9
ALB,2007-08-06,2007,218,4.7
HAI,2007-08-06,2007,218,4.8
SCH,2007-08-07,2007,219,4.2
ALB,2007-08-07,2007,219,1.2
HAI,2007-08-07,2007,219,4.0
SCH,2007-08-08,2007,220,3.8
ALB,2007-08-08,2007,220,1.2
HAI,2007-08-08,2007,220,1.0
SCH,2007-08-09,2007,221,4.1
ALB,2007-08-09,2007,221,1.2
HAI,2007-08-09,2007,221,1.3
SCH,2007-08-10,2007,222,1.5
ALB,2007-08-10,2007,222,1.1
